Category,Value
affection,0.0153053492953477
body,0.0109107440521291
children,0.0146991968480072
cold,0.0074253674799212
communication,0.0057584482497348
family,0.0118199727231398
friends,0.0175784209728746
giving,0.0068192150325806
hearing,0.0021215335656917
listen,0.0031823003485376
love,0.0248522503409607
movement,0.0045461433550537
music,0.0016669192301863
negative_emotion,0.0230337929989392
nervousness,0.0078799818154265
night,0.0083345961509319
optimism,0.0218214881042582
pain,0.014396120624337
party,0.0062130625852401
positive_emotion,0.032429155932717
shame,0.0119715108349749
speaking,0.0090922867101075
vacation,0.0037884527958781
violence,0.0113653583876344
youth,0.0087892104864373
