Category,Value
affection,0.0084426353083069
body,0.0128147143072516
children,0.0057289311020654
cold,0.0113071008593396
communication,0.0107040554801748
family,0.0033167495854063
friends,0.0084426353083069
giving,0.0048243630333182
hearing,0.0110055781697572
listen,0.0144730890999547
love,0.0144730890999547
movement,0.0048243630333182
music,0.0094979647218453
negative_emotion,0.0205035428916025
nervousness,0.0126639529624604
night,0.0081411126187245
optimism,0.0097994874114277
pain,0.0199004975124378
party,0.0042213176541534
positive_emotion,0.0129654756520428
shame,0.0153776571687019
speaking,0.0126639529624604
vacation,0.0031659882406151
violence,0.0155284185134931
youth,0.0031659882406151
