Category,Value
achievement,0.00030152268958239106
affection,0.00844263530830695
aggression,0.0015076134479119555
air_travel,0.00015076134479119553
alcohol,0.002864465551032715
ancient,0.0004522840343735866
anger,0.0024121815166591285
animal,0.0007538067239559777
anonymity,0.0
anticipation,0.0
appearance,0.0010553294135383687
art,0.0007538067239559777
attractive,0.0015076134479119555
banking,0.0006030453791647821
beach,0.0004522840343735866
beauty,0.0006030453791647821
blue_collar_job,0.0
body,0.012814714307251621
breaking,0.005125885722900648
business,0.004522840343735866
car,0.001658374792703151
celebration,0.0010553294135383687
cheerfulness,0.00030152268958239106
childish,0.004824363033318257
children,0.00572893110206543
cleaning,0.0004522840343735866
clothing,0.0010553294135383687
cold,0.011307100859339666
college,0.00015076134479119553
communication,0.010704055480174883
competing,0.0012060907583295642
computer,0.001959897482285542
confusion,0.0006030453791647821
contentment,0.010704055480174883
cooking,0.0
crime,0.0006030453791647821
dance,0.0013568521031207597
death,0.003618272274988693
deception,0.0013568521031207597
disappointment,0.001658374792703151
disgust,0.0015076134479119555
dispute,0.005125885722900648
divine,0.0018091361374943465
domestic_work,0.0006030453791647821
dominant_heirarchical,0.0
dominant_personality,0.00030152268958239106
driving,0.002562942861450324
eating,0.0015076134479119555
economics,0.00015076134479119553
emotional,0.002864465551032715
envy,0.0010553294135383687
exasperation,0.00015076134479119553
exercise,0.00015076134479119553
exotic,0.00015076134479119553
fabric,0.0007538067239559777
family,0.003316749585406302
farming,0.00015076134479119553
fashion,0.0009045680687471732
fear,0.006181215136439017
feminine,0.0012060907583295642
fight,0.0015076134479119555
fire,0.0006030453791647821
friends,0.00844263530830695
fun,0.003919794964571084
furniture,0.0012060907583295642
gain,0.0006030453791647821
giving,0.004824363033318257
government,0.0
hate,0.006030453791647822
healing,0.0012060907583295642
health,0.0004522840343735866
hearing,0.011005578169757274
help,0.0004522840343735866
heroic,0.00030152268958239106
hiking,0.00030152268958239106
hipster,0.0009045680687471732
home,0.001959897482285542
horror,0.0012060907583295642
hygiene,0.00015076134479119553
independence,0.0
injury,0.006633499170812604
internet,0.00015076134479119553
irritability,0.00015076134479119553
journalism,0.00015076134479119553
joy,0.0027137042062415195
kill,0.002261420171867933
law,0.00015076134479119553
leader,0.0
legend,0.001658374792703151
leisure,0.001658374792703151
liquid,0.001658374792703151
listen,0.014473089099954772
love,0.014473089099954772
lust,0.0024121815166591285
magic,0.001658374792703151
masculine,0.002864465551032715
medical_emergency,0.0013568521031207597
medieval,0.00015076134479119553
meeting,0.003467510930197497
messaging,0.0007538067239559777
military,0.00015076134479119553
money,0.003015226895823911
monster,0.00015076134479119553
morning,0.00015076134479119553
movement,0.004824363033318257
music,0.009497964721845319
musical,0.005125885722900648
negative_emotion,0.020503542891602593
neglect,0.0012060907583295642
negotiate,0.00015076134479119553
nervousness,0.012663952962460425
night,0.008141112618724558
noise,0.001658374792703151
occupation,0.0
ocean,0.00015076134479119553
office,0.0009045680687471732
optimism,0.00979948741142771
order,0.002261420171867933
pain,0.01990049751243781
party,0.004221317654153475
payment,0.0009045680687471732
pet,0.0012060907583295642
philosophy,0.00015076134479119553
phone,0.006633499170812604
plant,0.0
play,0.001658374792703151
politeness,0.0
politics,0.0
poor,0.0
positive_emotion,0.012965475652042816
power,0.001658374792703151
pride,0.00030152268958239106
prison,0.0007538067239559777
programming,0.0
rage,0.0004522840343735866
reading,0.0010553294135383687
real_estate,0.00015076134479119553
religion,0.00015076134479119553
restaurant,0.0004522840343735866
ridicule,0.0015076134479119555
royalty,0.0
rural,0.0004522840343735866
sadness,0.005276647067691844
sailing,0.00015076134479119553
school,0.00015076134479119553
science,0.0
sexual,0.0006030453791647821
shame,0.015377657168701944
shape_and_size,0.003165988240615106
ship,0.00015076134479119553
shopping,0.0004522840343735866
sleep,0.002864465551032715
smell,0.00015076134479119553
social_media,0.0004522840343735866
sound,0.003316749585406302
speaking,0.012663952962460425
sports,0.0006030453791647821
stealing,0.00015076134479119553
strength,0.002864465551032715
suffering,0.009648726066636514
superhero,0.0
surprise,0.0009045680687471732
swearing_terms,0.003467510930197497
swimming,0.0004522840343735866
sympathy,0.0024121815166591285
technology,0.0
terrorism,0.0
timidity,0.0018091361374943465
tool,0.00015076134479119553
torment,0.0015076134479119555
tourism,0.00015076134479119553
toy,0.0004522840343735866
traveling,0.003467510930197497
trust,0.003467510930197497
ugliness,0.00015076134479119553
urban,0.00030152268958239106
vacation,0.003165988240615106
valuable,0.0004522840343735866
vehicle,0.0010553294135383687
violence,0.01552841851349314
war,0.0010553294135383687
warmth,0.0009045680687471732
water,0.0004522840343735866
weakness,0.002864465551032715
wealthy,0.00030152268958239106
weapon,0.0027137042062415195
weather,0.004372078998944671
wedding,0.0012060907583295642
white_collar_job,0.0
work,0.0006030453791647821
worship,0.0004522840343735866
writing,0.001959897482285542
youth,0.003165988240615106
zest,0.0024121815166591285
