Category,Value
achievement,0.0003313452617627568
affection,0.01126573889993373
aggression,0.0009940357852882703
air_travel,0.0006626905235255136
alcohol,0.0014910536779324055
ancient,0.0004970178926441351
anger,0.004307488402915839
animal,0.0001656726308813784
anonymity,0.0003313452617627568
anticipation,0.0
appearance,0.0003313452617627568
art,0.0011597084161696488
attractive,0.0011597084161696488
banking,0.0001656726308813784
beach,0.003810470510271703
beauty,0.0013253810470510272
blue_collar_job,0.0
body,0.011762756792577865
breaking,0.005798542080848244
business,0.0018223989396951624
car,0.00414181577203446
celebration,0.0008283631544068919
cheerfulness,0.0
childish,0.0014910536779324055
children,0.00728959575878065
cleaning,0.0004970178926441351
clothing,0.0008283631544068919
cold,0.0054671968190854875
college,0.0
communication,0.003810470510271703
competing,0.0003313452617627568
computer,0.0003313452617627568
confusion,0.0008283631544068919
contentment,0.00414181577203446
cooking,0.0004970178926441351
crime,0.0003313452617627568
dance,0.0019880715705765406
death,0.0033134526176275677
deception,0.0001656726308813784
disappointment,0.002485089463220676
disgust,0.0026507620941020544
dispute,0.0013253810470510272
divine,0.0011597084161696488
domestic_work,0.00414181577203446
dominant_heirarchical,0.0
dominant_personality,0.0001656726308813784
driving,0.005632869449966865
eating,0.0003313452617627568
economics,0.0
emotional,0.0033134526176275677
envy,0.0013253810470510272
exasperation,0.0
exercise,0.0003313452617627568
exotic,0.0001656726308813784
fabric,0.0003313452617627568
family,0.007786613651424784
farming,0.0
fashion,0.0
fear,0.005964214711729622
feminine,0.0013253810470510272
fight,0.0006626905235255136
fire,0.005964214711729622
friends,0.015076209410205434
fun,0.0006626905235255136
furniture,0.0006626905235255136
gain,0.0003313452617627568
giving,0.00513585155732273
government,0.0003313452617627568
hate,0.004307488402915839
healing,0.003976143141153081
health,0.0014910536779324055
hearing,0.0028164347249834327
help,0.003976143141153081
heroic,0.0011597084161696488
hiking,0.0
hipster,0.0003313452617627568
home,0.0064612326043737576
horror,0.0018223989396951624
hygiene,0.0003313452617627568
independence,0.0
injury,0.008946322067594433
internet,0.0001656726308813784
irritability,0.0
journalism,0.0003313452617627568
joy,0.0
kill,0.0013253810470510272
law,0.0009940357852882703
leader,0.0001656726308813784
legend,0.0
leisure,0.0004970178926441351
liquid,0.0001656726308813784
listen,0.004307488402915839
love,0.015904572564612324
lust,0.0
magic,0.0
masculine,0.0016567263088137839
medical_emergency,0.0011597084161696488
medieval,0.0
meeting,0.0004970178926441351
messaging,0.0006626905235255136
military,0.0003313452617627568
money,0.0011597084161696488
monster,0.0006626905235255136
morning,0.0009940357852882703
movement,0.005632869449966865
music,0.00414181577203446
musical,0.0008283631544068919
negative_emotion,0.018886679920477135
neglect,0.0001656726308813784
negotiate,0.0
nervousness,0.006129887342611001
night,0.01656726308813784
noise,0.0008283631544068919
occupation,0.0001656726308813784
ocean,0.0013253810470510272
office,0.0006626905235255136
optimism,0.013088137839628894
order,0.0016567263088137839
pain,0.014247846255798542
party,0.002485089463220676
payment,0.0003313452617627568
pet,0.0001656726308813784
philosophy,0.0006626905235255136
phone,0.0028164347249834327
plant,0.0021537442014579193
play,0.0001656726308813784
politeness,0.0008283631544068919
politics,0.0003313452617627568
poor,0.0
positive_emotion,0.015904572564612324
power,0.0013253810470510272
pride,0.0
prison,0.0
programming,0.0001656726308813784
rage,0.0001656726308813784
reading,0.0013253810470510272
real_estate,0.0004970178926441351
religion,0.0013253810470510272
restaurant,0.0
ridicule,0.0008283631544068919
royalty,0.0003313452617627568
rural,0.0004970178926441351
sadness,0.005632869449966865
sailing,0.0006626905235255136
school,0.0001656726308813784
science,0.0
sexual,0.0009940357852882703
shame,0.012259774685222002
shape_and_size,0.0011597084161696488
ship,0.0003313452617627568
shopping,0.0003313452617627568
sleep,0.005964214711729622
smell,0.0
social_media,0.0014910536779324055
sound,0.0021537442014579193
speaking,0.004970178926441352
sports,0.0003313452617627568
stealing,0.0003313452617627568
strength,0.0013253810470510272
suffering,0.0066269052352551355
superhero,0.0
surprise,0.0
swearing_terms,0.004307488402915839
swimming,0.0001656726308813784
sympathy,0.0001656726308813784
technology,0.0001656726308813784
terrorism,0.0003313452617627568
timidity,0.0003313452617627568
tool,0.0
torment,0.0026507620941020544
tourism,0.0
toy,0.0008283631544068919
traveling,0.004638833664678595
trust,0.0064612326043737576
ugliness,0.0
urban,0.0006626905235255136
vacation,0.003644797879390325
valuable,0.0001656726308813784
vehicle,0.004307488402915839
violence,0.012591119946984758
war,0.0004970178926441351
warmth,0.006958250497017893
water,0.0006626905235255136
weakness,0.0011597084161696488
wealthy,0.0001656726308813784
weapon,0.0021537442014579193
weather,0.003644797879390325
wedding,0.002485089463220676
white_collar_job,0.0001656726308813784
work,0.0001656726308813784
worship,0.0011597084161696488
writing,0.0008283631544068919
youth,0.006129887342611001
zest,0.0
