Category,Value
affection,0.0112657388999337
body,0.0117627567925778
children,0.0072895957587806
cold,0.0054671968190854
communication,0.0038104705102717
family,0.0077866136514247
friends,0.0150762094102054
giving,0.0051358515573227
hearing,0.0028164347249834
listen,0.0043074884029158
love,0.0159045725646123
movement,0.0056328694499668
music,0.0041418157720344
negative_emotion,0.0188866799204771
nervousness,0.006129887342611
night,0.0165672630881378
optimism,0.0130881378396288
pain,0.0142478462557985
party,0.0024850894632206
positive_emotion,0.0159045725646123
shame,0.012259774685222
speaking,0.0049701789264413
vacation,0.0036447978793903
violence,0.0125911199469847
youth,0.006129887342611
