Category,Value
achievement,0.0
affection,0.007368421052631579
aggression,0.002105263157894737
air_travel,0.0004511278195488722
alcohol,0.002105263157894737
ancient,0.0
anger,0.0016541353383458647
animal,0.0009022556390977444
anonymity,0.00015037593984962405
anticipation,0.0003007518796992481
appearance,0.0004511278195488722
art,0.0009022556390977444
attractive,0.0003007518796992481
banking,0.00015037593984962405
beach,0.001954887218045113
beauty,0.003909774436090226
blue_collar_job,0.0
body,0.01443609022556391
breaking,0.00631578947368421
business,0.004360902255639097
car,0.004661654135338346
celebration,0.0013533834586466164
cheerfulness,0.0
childish,0.0033082706766917294
children,0.011127819548872181
cleaning,0.0003007518796992481
clothing,0.0006015037593984962
cold,0.010827067669172932
college,0.0
communication,0.006466165413533834
competing,0.0003007518796992481
computer,0.0
confusion,0.002556390977443609
contentment,0.009172932330827067
cooking,0.0
crime,0.0
dance,0.0010526315789473684
death,0.002556390977443609
deception,0.0010526315789473684
disappointment,0.0004511278195488722
disgust,0.00015037593984962405
dispute,0.0009022556390977444
divine,0.0006015037593984962
domestic_work,0.0012030075187969924
dominant_heirarchical,0.0
dominant_personality,0.0
driving,0.00481203007518797
eating,0.0004511278195488722
economics,0.0
emotional,0.003909774436090226
envy,0.00015037593984962405
exasperation,0.00015037593984962405
exercise,0.0006015037593984962
exotic,0.00015037593984962405
fabric,0.0009022556390977444
family,0.007819548872180452
farming,0.0
fashion,0.0006015037593984962
fear,0.005112781954887218
feminine,0.0009022556390977444
fight,0.0030075187969924814
fire,0.0037593984962406013
friends,0.007368421052631579
fun,0.0018045112781954887
furniture,0.00015037593984962405
gain,0.0
giving,0.0055639097744360905
government,0.0
hate,0.005413533834586466
healing,0.002857142857142857
health,0.00015037593984962405
hearing,0.0036090225563909775
help,0.002255639097744361
heroic,0.0003007518796992481
hiking,0.00015037593984962405
hipster,0.0004511278195488722
home,0.002706766917293233
horror,0.002255639097744361
hygiene,0.0003007518796992481
independence,0.0
injury,0.008421052631578947
internet,0.0
irritability,0.0
journalism,0.00015037593984962405
joy,0.0015037593984962407
kill,0.002857142857142857
law,0.00015037593984962405
leader,0.00015037593984962405
legend,0.0
leisure,0.0009022556390977444
liquid,0.002406015037593985
listen,0.00481203007518797
love,0.01518796992481203
lust,0.001954887218045113
magic,0.0
masculine,0.0007518796992481203
medical_emergency,0.0012030075187969924
medieval,0.0
meeting,0.00015037593984962405
messaging,0.0006015037593984962
military,0.0
money,0.002406015037593985
monster,0.00015037593984962405
morning,0.0009022556390977444
movement,0.005413533834586466
music,0.002255639097744361
musical,0.0006015037593984962
negative_emotion,0.018947368421052633
neglect,0.00015037593984962405
negotiate,0.0
nervousness,0.011278195488721804
night,0.0069172932330827065
noise,0.0013533834586466164
occupation,0.0
ocean,0.0004511278195488722
office,0.0
optimism,0.007368421052631579
order,0.002105263157894737
pain,0.01849624060150376
party,0.0036090225563909775
payment,0.0009022556390977444
pet,0.002556390977443609
philosophy,0.0
phone,0.003157894736842105
plant,0.0009022556390977444
play,0.0010526315789473684
politeness,0.0007518796992481203
politics,0.0
poor,0.0
positive_emotion,0.01368421052631579
power,0.0015037593984962407
pride,0.0
prison,0.0006015037593984962
programming,0.0
rage,0.0
reading,0.0
real_estate,0.0003007518796992481
religion,0.00015037593984962405
restaurant,0.00015037593984962405
ridicule,0.0004511278195488722
royalty,0.00015037593984962405
rural,0.0004511278195488722
sadness,0.0034586466165413532
sailing,0.0006015037593984962
school,0.0004511278195488722
science,0.0
sexual,0.0004511278195488722
shame,0.014887218045112782
shape_and_size,0.002857142857142857
ship,0.0004511278195488722
shopping,0.0003007518796992481
sleep,0.0033082706766917294
smell,0.0003007518796992481
social_media,0.0003007518796992481
sound,0.002406015037593985
speaking,0.010526315789473684
sports,0.0010526315789473684
stealing,0.0
strength,0.002556390977443609
suffering,0.01037593984962406
superhero,0.0
surprise,0.0037593984962406013
swearing_terms,0.003909774436090226
swimming,0.0006015037593984962
sympathy,0.0015037593984962407
technology,0.0
terrorism,0.0004511278195488722
timidity,0.001954887218045113
tool,0.0009022556390977444
torment,0.003157894736842105
tourism,0.0
toy,0.0009022556390977444
traveling,0.004962406015037594
trust,0.004210526315789474
ugliness,0.00015037593984962405
urban,0.0007518796992481203
vacation,0.0069172932330827065
valuable,0.00015037593984962405
vehicle,0.005112781954887218
violence,0.01518796992481203
war,0.002706766917293233
warmth,0.0030075187969924814
water,0.0006015037593984962
weakness,0.004360902255639097
wealthy,0.00015037593984962405
weapon,0.004661654135338346
weather,0.0030075187969924814
wedding,0.0010526315789473684
white_collar_job,0.0
work,0.00015037593984962405
worship,0.0
writing,0.0010526315789473684
youth,0.005864661654135338
zest,0.0016541353383458647
