Category,Value
affection,0.0196142000324201
body,0.0094018479494245
children,0.0137785702707083
cold,0.0072945372021397
communication,0.0134543686172799
family,0.0162100826714216
friends,0.023990922353704
giving,0.0072945372021397
hearing,0.0106986545631382
listen,0.0090776462959961
love,0.023990922353704
movement,0.0042146214945696
music,0.0063219322418544
negative_emotion,0.0201005025125628
nervousness,0.0043767223212838
night,0.0092397471227103
optimism,0.0295023504619873
pain,0.0087534446425676
party,0.0053493272815691
positive_emotion,0.0330685686497001
shame,0.0050251256281407
speaking,0.0186415950721348
vacation,0.0066461338952828
violence,0.0061598314151402
youth,0.012805965310423
