Category,Value
achievement,0.000744047619047619
affection,0.010714285714285714
aggression,0.000744047619047619
air_travel,0.0011904761904761906
alcohol,0.0005952380952380953
ancient,0.00029761904761904765
anger,0.001488095238095238
animal,0.0005952380952380953
anonymity,0.0
anticipation,0.00029761904761904765
appearance,0.0019345238095238096
art,0.0010416666666666667
attractive,0.0034226190476190476
banking,0.0005952380952380953
beach,0.001636904761904762
beauty,0.0010416666666666667
blue_collar_job,0.0
body,0.005952380952380952
breaking,0.001636904761904762
business,0.003869047619047619
car,0.0020833333333333333
celebration,0.002380952380952381
cheerfulness,0.0004464285714285714
childish,0.003273809523809524
children,0.011607142857142858
cleaning,0.0008928571428571428
clothing,0.002380952380952381
cold,0.003273809523809524
college,0.00014880952380952382
communication,0.009821428571428571
competing,0.0004464285714285714
computer,0.00029761904761904765
confusion,0.0011904761904761906
contentment,0.0026785714285714286
cooking,0.0010416666666666667
crime,0.00014880952380952382
dance,0.002380952380952381
death,0.007589285714285714
deception,0.001488095238095238
disappointment,0.0008928571428571428
disgust,0.0008928571428571428
dispute,0.005505952380952381
divine,0.0019345238095238096
domestic_work,0.0010416666666666667
dominant_heirarchical,0.0
dominant_personality,0.00014880952380952382
driving,0.002380952380952381
eating,0.0011904761904761906
economics,0.00029761904761904765
emotional,0.002232142857142857
envy,0.0005952380952380953
exasperation,0.00014880952380952382
exercise,0.00014880952380952382
exotic,0.0
fabric,0.0010416666666666667
family,0.009970238095238095
farming,0.0
fashion,0.0013392857142857143
fear,0.0026785714285714286
feminine,0.003273809523809524
fight,0.002232142857142857
fire,0.0013392857142857143
friends,0.013839285714285714
fun,0.0008928571428571428
furniture,0.0008928571428571428
gain,0.0
giving,0.004315476190476191
government,0.0
hate,0.0020833333333333333
healing,0.003273809523809524
health,0.0028273809523809523
hearing,0.010565476190476191
help,0.001636904761904762
heroic,0.0020833333333333333
hiking,0.0
hipster,0.0017857142857142857
home,0.0028273809523809523
horror,0.0010416666666666667
hygiene,0.0005952380952380953
independence,0.0
injury,0.003273809523809524
internet,0.0
irritability,0.0
journalism,0.0004464285714285714
joy,0.0005952380952380953
kill,0.0010416666666666667
law,0.0
leader,0.00014880952380952382
legend,0.0
leisure,0.0005952380952380953
liquid,0.002976190476190476
listen,0.013392857142857142
love,0.014583333333333334
lust,0.00029761904761904765
magic,0.0004464285714285714
masculine,0.0010416666666666667
medical_emergency,0.002380952380952381
medieval,0.00029761904761904765
meeting,0.003720238095238095
messaging,0.0005952380952380953
military,0.0
money,0.0035714285714285713
monster,0.0008928571428571428
morning,0.001488095238095238
movement,0.005952380952380952
music,0.004761904761904762
musical,0.002976190476190476
negative_emotion,0.01681547619047619
neglect,0.0004464285714285714
negotiate,0.0
nervousness,0.0034226190476190476
night,0.00505952380952381
noise,0.0020833333333333333
occupation,0.0
ocean,0.0013392857142857143
office,0.0005952380952380953
optimism,0.012053571428571429
order,0.001488095238095238
pain,0.006845238095238095
party,0.003720238095238095
payment,0.000744047619047619
pet,0.0004464285714285714
philosophy,0.0
phone,0.008035714285714285
plant,0.0
play,0.0010416666666666667
politeness,0.00014880952380952382
politics,0.0
poor,0.0
positive_emotion,0.015476190476190477
power,0.000744047619047619
pride,0.0
prison,0.00014880952380952382
programming,0.0
rage,0.0
reading,0.000744047619047619
real_estate,0.0004464285714285714
religion,0.00029761904761904765
restaurant,0.0010416666666666667
ridicule,0.0010416666666666667
royalty,0.00029761904761904765
rural,0.00029761904761904765
sadness,0.003273809523809524
sailing,0.0010416666666666667
school,0.0
science,0.0
sexual,0.0004464285714285714
shame,0.005208333333333333
shape_and_size,0.002380952380952381
ship,0.00014880952380952382
shopping,0.0005952380952380953
sleep,0.002529761904761905
smell,0.000744047619047619
social_media,0.0005952380952380953
sound,0.003720238095238095
speaking,0.015178571428571428
sports,0.0
stealing,0.00014880952380952382
strength,0.002529761904761905
suffering,0.004315476190476191
superhero,0.0004464285714285714
surprise,0.00029761904761904765
swearing_terms,0.0019345238095238096
swimming,0.0008928571428571428
sympathy,0.00014880952380952382
technology,0.0
terrorism,0.0
timidity,0.0011904761904761906
tool,0.00029761904761904765
torment,0.001488095238095238
tourism,0.0004464285714285714
toy,0.0011904761904761906
traveling,0.0040178571428571425
trust,0.004166666666666667
ugliness,0.0
urban,0.0004464285714285714
vacation,0.004613095238095238
valuable,0.0005952380952380953
vehicle,0.0008928571428571428
violence,0.004315476190476191
war,0.0005952380952380953
warmth,0.000744047619047619
water,0.0010416666666666667
weakness,0.0008928571428571428
wealthy,0.0008928571428571428
weapon,0.00029761904761904765
weather,0.002232142857142857
wedding,0.0026785714285714286
white_collar_job,0.0
work,0.0004464285714285714
worship,0.00029761904761904765
writing,0.0010416666666666667
youth,0.008928571428571428
zest,0.0008928571428571428
