Category,Value
affection,0.018416753304619
body,0.0123273429377691
children,0.00905985444824
cold,0.0095054210604485
communication,0.009950987672657
family,0.0068320213871973
friends,0.0227238972226347
giving,0.0065349769790583
hearing,0.0069805435912668
listen,0.009950987672657
love,0.0237635526511213
movement,0.0065349769790583
music,0.0059408881627803
negative_emotion,0.0136640427743947
nervousness,0.0059408881627803
night,0.0038615773058072
optimism,0.0216842417941482
pain,0.010248032080796
party,0.010545076488935
positive_emotion,0.026585474528442
shame,0.0081687212238229
speaking,0.0152977870191593
vacation,0.0065349769790583
violence,0.009356898856379
youth,0.0059408881627803
