Category,Value
achievement,0.0002810172825628776
affection,0.0094140789658564
aggression,0.0016861036953772657
air_travel,0.0018266123366587044
alcohol,0.0012645777715329493
ancient,0.00042152592384431644
anger,0.0015455950540958269
animal,0.0
anonymity,0.0
anticipation,0.0
appearance,0.0016861036953772657
art,0.003793733314598848
attractive,0.0016861036953772657
banking,0.0012645777715329493
beach,0.0019671209779401435
beauty,0.00042152592384431644
blue_collar_job,0.00042152592384431644
body,0.006744414781509063
breaking,0.00351271603203597
business,0.0030911901081916537
car,0.0026696641843473373
celebration,0.003653224673317409
cheerfulness,0.0018266123366587044
childish,0.002107629619221582
children,0.010959674019952226
cleaning,0.0009835604889700718
clothing,0.0008430518476886329
cold,0.003653224673317409
college,0.00042152592384431644
communication,0.005198819727413236
competing,0.0008430518476886329
computer,0.0005620345651257552
confusion,0.00042152592384431644
contentment,0.003653224673317409
cooking,0.0
crime,0.0001405086412814388
dance,0.004074750597161726
death,0.004215259238443164
deception,0.0015455950540958269
disappointment,0.00042152592384431644
disgust,0.0011240691302515104
dispute,0.0018266123366587044
divine,0.0033722073907545315
domestic_work,0.0009835604889700718
dominant_heirarchical,0.0
dominant_personality,0.0
driving,0.003793733314598848
eating,0.0002810172825628776
economics,0.0011240691302515104
emotional,0.00238864690178446
envy,0.0019671209779401435
exasperation,0.0
exercise,0.0001405086412814388
exotic,0.0018266123366587044
fabric,0.000702543206407194
family,0.00829000983560489
farming,0.0
fashion,0.0009835604889700718
fear,0.0030911901081916537
feminine,0.002248138260503021
fight,0.0025291555430658986
fire,0.001405086412814388
friends,0.011943234508922299
fun,0.004496276521006042
furniture,0.002950681466910215
gain,0.0001405086412814388
giving,0.003934241955880287
government,0.0
hate,0.0026696641843473373
healing,0.004355767879724603
health,0.0001405086412814388
hearing,0.0033722073907545315
help,0.0009835604889700718
heroic,0.0009835604889700718
hiking,0.0002810172825628776
hipster,0.00042152592384431644
home,0.00238864690178446
horror,0.00238864690178446
hygiene,0.000702543206407194
independence,0.0
injury,0.003934241955880287
internet,0.0
irritability,0.0
journalism,0.0002810172825628776
joy,0.001405086412814388
kill,0.0009835604889700718
law,0.0
leader,0.0
legend,0.0
leisure,0.0009835604889700718
liquid,0.0011240691302515104
listen,0.005339328368694675
love,0.012364760432766615
lust,0.002248138260503021
magic,0.0001405086412814388
masculine,0.0009835604889700718
medical_emergency,0.0
medieval,0.0
meeting,0.0008430518476886329
messaging,0.0008430518476886329
military,0.0002810172825628776
money,0.0018266123366587044
monster,0.0011240691302515104
morning,0.001405086412814388
movement,0.01053814809610791
music,0.0057608542925389914
musical,0.0025291555430658986
negative_emotion,0.014753407334551076
neglect,0.0011240691302515104
negotiate,0.0
nervousness,0.003793733314598848
night,0.009976113530982156
noise,0.0009835604889700718
occupation,0.00042152592384431644
ocean,0.0015455950540958269
office,0.00042152592384431644
optimism,0.012083743150203738
order,0.001405086412814388
pain,0.005479837009976113
party,0.006041871575101869
payment,0.0009835604889700718
pet,0.0001405086412814388
philosophy,0.0
phone,0.002248138260503021
plant,0.0002810172825628776
play,0.002248138260503021
politeness,0.0001405086412814388
politics,0.0
poor,0.000702543206407194
positive_emotion,0.01405086412814388
power,0.00042152592384431644
pride,0.0005620345651257552
prison,0.00042152592384431644
programming,0.0002810172825628776
rage,0.0002810172825628776
reading,0.000702543206407194
real_estate,0.0001405086412814388
religion,0.0
restaurant,0.0002810172825628776
ridicule,0.0
royalty,0.0
rural,0.0005620345651257552
sadness,0.0033722073907545315
sailing,0.0008430518476886329
school,0.0
science,0.0
sexual,0.0016861036953772657
shame,0.005198819727413236
shape_and_size,0.0032316987494730924
ship,0.0002810172825628776
shopping,0.000702543206407194
sleep,0.007868483911760574
smell,0.0012645777715329493
social_media,0.0005620345651257552
sound,0.0011240691302515104
speaking,0.00590136293382043
sports,0.0008430518476886329
stealing,0.0005620345651257552
strength,0.0025291555430658986
suffering,0.005479837009976113
superhero,0.00042152592384431644
surprise,0.000702543206407194
swearing_terms,0.002107629619221582
swimming,0.0001405086412814388
sympathy,0.00042152592384431644
technology,0.0002810172825628776
terrorism,0.0001405086412814388
timidity,0.00042152592384431644
tool,0.0001405086412814388
torment,0.0008430518476886329
tourism,0.0002810172825628776
toy,0.0015455950540958269
traveling,0.00590136293382043
trust,0.0032316987494730924
ugliness,0.0001405086412814388
urban,0.0002810172825628776
vacation,0.007868483911760574
valuable,0.0015455950540958269
vehicle,0.002810172825628776
violence,0.005198819727413236
war,0.002107629619221582
warmth,0.0011240691302515104
water,0.0015455950540958269
weakness,0.002950681466910215
wealthy,0.0002810172825628776
weapon,0.0011240691302515104
weather,0.0012645777715329493
wedding,0.0002810172825628776
white_collar_job,0.0002810172825628776
work,0.0002810172825628776
worship,0.0
writing,0.0015455950540958269
youth,0.008430518476886329
zest,0.0008430518476886329
