Category,Value
achievement,0.0005931198102016608
affection,0.010824436536180308
aggression,0.0010379596678529062
air_travel,0.0
alcohol,0.001631079478054567
ancient,0.00044483985765124553
anger,0.0014827995255041518
animal,0.0005931198102016608
anonymity,0.0
anticipation,0.0
appearance,0.0017793594306049821
art,0.0029655990510083037
attractive,0.002224199288256228
banking,0.003855278766310795
beach,0.0005931198102016608
beauty,0.004448398576512456
blue_collar_job,0.0001482799525504152
body,0.011269276393831554
breaking,0.003113879003558719
business,0.009786476868327402
car,0.005782918149466192
celebration,0.0025207591933570582
cheerfulness,0.0
childish,0.005338078291814947
children,0.00860023724792408
cleaning,0.0005931198102016608
clothing,0.0010379596678529062
cold,0.008896797153024912
college,0.0014827995255041518
communication,0.0066725978647686835
competing,0.0001482799525504152
computer,0.0020759193357058124
confusion,0.0001482799525504152
contentment,0.0066725978647686835
cooking,0.0008896797153024911
crime,0.0008896797153024911
dance,0.003262158956109134
death,0.002224199288256228
deception,0.0008896797153024911
disappointment,0.0005931198102016608
disgust,0.0010379596678529062
dispute,0.003410438908659549
divine,0.0019276393831553975
domestic_work,0.0025207591933570582
dominant_heirarchical,0.0
dominant_personality,0.0002965599051008304
driving,0.006524317912218268
eating,0.0013345195729537367
economics,0.0028173190984578885
emotional,0.0020759193357058124
envy,0.0005931198102016608
exasperation,0.0
exercise,0.0001482799525504152
exotic,0.0
fabric,0.0025207591933570582
family,0.007265717674970344
farming,0.0001482799525504152
fashion,0.00044483985765124553
fear,0.004744958481613286
feminine,0.004151838671411625
fight,0.0005931198102016608
fire,0.0025207591933570582
friends,0.01631079478054567
fun,0.003855278766310795
furniture,0.0014827995255041518
gain,0.0
giving,0.01112099644128114
government,0.0
hate,0.0025207591933570582
healing,0.0010379596678529062
health,0.0002965599051008304
hearing,0.009786476868327402
help,0.0013345195729537367
heroic,0.0013345195729537367
hiking,0.0002965599051008304
hipster,0.0007413997627520759
home,0.0054863582443653615
horror,0.00044483985765124553
hygiene,0.00044483985765124553
independence,0.0
injury,0.00400355871886121
internet,0.0001482799525504152
irritability,0.0
journalism,0.00044483985765124553
joy,0.00044483985765124553
kill,0.0013345195729537367
law,0.0001482799525504152
leader,0.0001482799525504152
legend,0.0002965599051008304
leisure,0.001631079478054567
liquid,0.0020759193357058124
listen,0.014679715302491103
love,0.017052194543297747
lust,0.0008896797153024911
magic,0.0002965599051008304
masculine,0.00044483985765124553
medical_emergency,0.0001482799525504152
medieval,0.00044483985765124553
meeting,0.003262158956109134
messaging,0.00044483985765124553
military,0.0
money,0.005634638196915777
monster,0.0001482799525504152
morning,0.00044483985765124553
movement,0.006079478054567023
music,0.011269276393831554
musical,0.0050415183867141165
negative_emotion,0.01542111506524318
neglect,0.00044483985765124553
negotiate,0.00044483985765124553
nervousness,0.009489916963226572
night,0.009193357058125741
noise,0.0028173190984578885
occupation,0.0001482799525504152
ocean,0.00044483985765124553
office,0.0008896797153024911
optimism,0.01319691577698695
order,0.0005931198102016608
pain,0.01260379596678529
party,0.0050415183867141165
payment,0.00370699881376038
pet,0.0019276393831553975
philosophy,0.0013345195729537367
phone,0.005782918149466192
plant,0.0011862396204033216
play,0.002224199288256228
politeness,0.0
politics,0.0
poor,0.0005931198102016608
positive_emotion,0.014679715302491103
power,0.0017793594306049821
pride,0.0
prison,0.00044483985765124553
programming,0.0001482799525504152
rage,0.0005931198102016608
reading,0.0005931198102016608
real_estate,0.0005931198102016608
religion,0.0008896797153024911
restaurant,0.0010379596678529062
ridicule,0.0008896797153024911
royalty,0.00044483985765124553
rural,0.0014827995255041518
sadness,0.0020759193357058124
sailing,0.0
school,0.0025207591933570582
science,0.0
sexual,0.0001482799525504152
shame,0.009638196915776987
shape_and_size,0.0002965599051008304
ship,0.0
shopping,0.0010379596678529062
sleep,0.002224199288256228
smell,0.0001482799525504152
social_media,0.0007413997627520759
sound,0.003410438908659549
speaking,0.01201067615658363
sports,0.0008896797153024911
stealing,0.0
strength,0.0014827995255041518
suffering,0.0035587188612099642
superhero,0.0
surprise,0.003410438908659549
swearing_terms,0.001631079478054567
swimming,0.0
sympathy,0.00044483985765124553
technology,0.0001482799525504152
terrorism,0.0001482799525504152
timidity,0.0029655990510083037
tool,0.0
torment,0.0007413997627520759
tourism,0.0
toy,0.002372479240806643
traveling,0.006079478054567023
trust,0.0035587188612099642
ugliness,0.0001482799525504152
urban,0.0008896797153024911
vacation,0.006079478054567023
valuable,0.00400355871886121
vehicle,0.0050415183867141165
violence,0.014679715302491103
war,0.0005931198102016608
warmth,0.0014827995255041518
water,0.0005931198102016608
weakness,0.0013345195729537367
wealthy,0.0007413997627520759
weapon,0.0008896797153024911
weather,0.004744958481613286
wedding,0.00044483985765124553
white_collar_job,0.0001482799525504152
work,0.0007413997627520759
worship,0.0008896797153024911
writing,0.0011862396204033216
youth,0.00800711743772242
zest,0.0005931198102016608
