Category,Value
achievement,0.0
affection,0.01244614648157013
aggression,0.0011169618637306526
air_travel,0.00031913196106590075
alcohol,0.0006382639221318015
ancient,0.0004786979415988511
anger,0.0014360938247965534
animal,0.0004786979415988511
anonymity,0.0
anticipation,0.0
appearance,0.0006382639221318015
art,0.0028721876495931067
attractive,0.001276527844263603
banking,0.0
beach,0.0014360938247965534
beauty,0.0004786979415988511
blue_collar_job,0.0004786979415988511
body,0.003989149513323759
breaking,0.0036700175522578586
business,0.0009573958831977022
car,0.0007978299026647519
celebration,0.001276527844263603
cheerfulness,0.00015956598053295037
childish,0.0017552257858624541
children,0.02074357746928355
cleaning,0.0011169618637306526
clothing,0.0019147917663954045
cold,0.003350885591191958
college,0.00031913196106590075
communication,0.009733524812509973
competing,0.0015956598053295037
computer,0.0
confusion,0.0009573958831977022
contentment,0.0027126216690601564
cooking,0.0
crime,0.0
dance,0.0035104515717249082
death,0.006063507260252114
deception,0.0011169618637306526
disappointment,0.0007978299026647519
disgust,0.0009573958831977022
dispute,0.0015956598053295037
divine,0.0017552257858624541
domestic_work,0.0015956598053295037
dominant_heirarchical,0.00015956598053295037
dominant_personality,0.0
driving,0.0014360938247965534
eating,0.00031913196106590075
economics,0.0004786979415988511
emotional,0.0007978299026647519
envy,0.005903941279719164
exasperation,0.00015956598053295037
exercise,0.0006382639221318015
exotic,0.00031913196106590075
fabric,0.0009573958831977022
family,0.018030955800223392
farming,0.0
fashion,0.0014360938247965534
fear,0.003350885591191958
feminine,0.0015956598053295037
fight,0.0019147917663954045
fire,0.0006382639221318015
friends,0.01675442795595979
fun,0.003829583532790809
furniture,0.00031913196106590075
gain,0.00031913196106590075
giving,0.00414871549385671
government,0.0
hate,0.007978299026647519
healing,0.00414871549385671
health,0.0011169618637306526
hearing,0.003989149513323759
help,0.0009573958831977022
heroic,0.0014360938247965534
hiking,0.0004786979415988511
hipster,0.0006382639221318015
home,0.0022339237274613052
horror,0.0007978299026647519
hygiene,0.0009573958831977022
independence,0.0
injury,0.0027126216690601564
internet,0.00015956598053295037
irritability,0.00015956598053295037
journalism,0.00015956598053295037
joy,0.0015956598053295037
kill,0.0017552257858624541
law,0.0
leader,0.00015956598053295037
legend,0.0015956598053295037
leisure,0.0017552257858624541
liquid,0.00015956598053295037
listen,0.006382639221318015
love,0.013243976384234881
lust,0.0019147917663954045
magic,0.0027126216690601564
masculine,0.0
medical_emergency,0.0004786979415988511
medieval,0.00031913196106590075
meeting,0.0006382639221318015
messaging,0.00015956598053295037
military,0.0
money,0.0006382639221318015
monster,0.0
morning,0.0011169618637306526
movement,0.006701771182383916
music,0.006063507260252114
musical,0.002553055688527206
negative_emotion,0.018828785702888144
neglect,0.0004786979415988511
negotiate,0.0
nervousness,0.0036700175522578586
night,0.0036700175522578586
noise,0.0027126216690601564
occupation,0.0004786979415988511
ocean,0.0017552257858624541
office,0.0004786979415988511
optimism,0.013722674325833732
order,0.007978299026647519
pain,0.00829743098771342
party,0.004786979415988511
payment,0.00031913196106590075
pet,0.0004786979415988511
philosophy,0.0
phone,0.002553055688527206
plant,0.00015956598053295037
play,0.0007978299026647519
politeness,0.0007978299026647519
politics,0.0
poor,0.0006382639221318015
positive_emotion,0.019307483644486995
power,0.0015956598053295037
pride,0.0
prison,0.0
programming,0.0
rage,0.00015956598053295037
reading,0.0006382639221318015
real_estate,0.0007978299026647519
religion,0.00031913196106590075
restaurant,0.0
ridicule,0.0
royalty,0.0007978299026647519
rural,0.00031913196106590075
sadness,0.003989149513323759
sailing,0.0011169618637306526
school,0.00031913196106590075
science,0.0
sexual,0.0009573958831977022
shame,0.005106111377054412
shape_and_size,0.0023934897079942556
ship,0.00031913196106590075
shopping,0.0006382639221318015
sleep,0.0014360938247965534
smell,0.00015956598053295037
social_media,0.0017552257858624541
sound,0.0044678474549226105
speaking,0.013403542364767831
sports,0.0009573958831977022
stealing,0.0
strength,0.0019147917663954045
suffering,0.0070209031434498165
superhero,0.0
surprise,0.0
swearing_terms,0.003031753630126057
swimming,0.0011169618637306526
sympathy,0.0015956598053295037
technology,0.0
terrorism,0.0
timidity,0.001276527844263603
tool,0.0
torment,0.0019147917663954045
tourism,0.0
toy,0.0009573958831977022
traveling,0.003829583532790809
trust,0.005425243338120313
ugliness,0.0
urban,0.00015956598053295037
vacation,0.0036700175522578586
valuable,0.0
vehicle,0.0009573958831977022
violence,0.00430828147438966
war,0.0009573958831977022
warmth,0.0009573958831977022
water,0.0019147917663954045
weakness,0.0015956598053295037
wealthy,0.0
weapon,0.0006382639221318015
weather,0.00430828147438966
wedding,0.0011169618637306526
white_collar_job,0.0004786979415988511
work,0.0015956598053295037
worship,0.0006382639221318015
writing,0.00031913196106590075
youth,0.01739269187809159
zest,0.0015956598053295037
