Filename,achievement,affection,aggression,air_travel,alcohol,ancient,anger,animal,anonymity,anticipation,appearance,art,attractive,banking,beach,beauty,blue_collar_job,body,breaking,business,car,celebration,cheerfulness,childish,children,cleaning,clothing,cold,college,communication,competing,computer,confusion,contentment,cooking,crime,dance,death,deception,disappointment,disgust,dispute,divine,domestic_work,dominant_heirarchical,dominant_personality,driving,eating,economics,emotional,envy,exasperation,exercise,exotic,fabric,family,farming,fashion,fear,feminine,fight,fire,friends,fun,furniture,gain,giving,government,hate,healing,health,hearing,help,heroic,hiking,hipster,home,horror,hygiene,independence,injury,internet,irritability,journalism,joy,kill,law,leader,legend,leisure,liquid,listen,love,lust,magic,masculine,medical_emergency,medieval,meeting,messaging,military,money,monster,morning,movement,music,musical,negative_emotion,neglect,negotiate,nervousness,night,noise,occupation,ocean,office,optimism,order,pain,party,payment,pet,philosophy,phone,plant,play,politeness,politics,poor,positive_emotion,power,pride,prison,programming,rage,reading,real_estate,religion,restaurant,ridicule,royalty,rural,sadness,sailing,school,science,sexual,shame,shape_and_size,ship,shopping,sleep,smell,social_media,sound,speaking,sports,stealing,strength,suffering,superhero,surprise,swearing_terms,swimming,sympathy,technology,terrorism,timidity,tool,torment,tourism,toy,traveling,trust,ugliness,urban,vacation,valuable,vehicle,violence,war,warmth,water,weakness,wealthy,weapon,weather,wedding,white_collar_job,work,worship,writing,youth,zest
Beautiful People (feat. Khalid)_lyrics.txt,0.0,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.028846153846153848,0.0,0.0,0.028846153846153848,0.0,0.0,0.00641025641025641,0.009615384615384616,0.0,0.009615384615384616,0.0,0.0,0.003205128205128205,0.0,0.02564102564102564,0.0,0.0,0.01282051282051282,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.02564102564102564,0.0,0.041666666666666664,0.0,0.0,0.003205128205128205,0.00641025641025641,0.0,0.0,0.003205128205128205,0.0,0.0,0.003205128205128205,0.0,0.0,0.00641025641025641,0.0,0.0,0.00641025641025641,0.0,0.0,0.00641025641025641,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.00641025641025641,0.003205128205128205,0.0,0.0,0.003205128205128205,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.003205128205128205,0.0,0.0,0.016025641025641024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003205128205128205,0.0,0.009615384615384616,0.003205128205128205,0.0,0.003205128205128205,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0
you broke me first_lyrics.txt,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.003076923076923077,0.003076923076923077,0.0,0.0,0.009230769230769232,0.006153846153846154,0.0,0.0,0.0,0.009230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,0.0,0.012307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,0.0,0.0,0.0,0.009230769230769232,0.009230769230769232,0.0,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,0.006153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,0.0,0.0,0.0,0.009230769230769232,0.0,0.0,0.04,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009230769230769232,0.012307692307692308,0.006153846153846154,0.0,0.0,0.0,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,0.0,0.0,0.0,0.012307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021538461538461538,0.0,0.0,0.0,0.012307692307692308,0.0,0.009230769230769232,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009230769230769232,0.0,0.0,0.0,0.0,0.003076923076923077,0.012307692307692308,0.0,0.0,0.0,0.003076923076923077,0.0,0.0,0.0,0.003076923076923077,0.0,0.0,0.0,0.0,0.0,0.0
This Is The Life_lyrics.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.1497005988023952,0.0,0.0,0.0,0.03592814371257485,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03592814371257485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03592814371257485,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.005988023952095809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
you were good to me_lyrics.txt,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.010309278350515464,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.005154639175257732,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.005154639175257732,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.005154639175257732,0.0,0.0,0.02577319587628866,0.0,0.0,0.015463917525773196,0.005154639175257732,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.005154639175257732,0.015463917525773196,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
They Don't Know About Us_lyrics.txt,0.0,0.02284263959390863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0,0.0,0.0,0.0025380710659898475,0.0,0.012690355329949238,0.015228426395939087,0.0,0.0,0.0025380710659898475,0.0,0.012690355329949238,0.01015228426395939,0.0,0.0,0.0,0.0,0.0,0.0,0.01015228426395939,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015228426395939,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0,0.0,0.0,0.007614213197969543,0.0,0.0,0.03299492385786802,0.01015228426395939,0.0,0.01015228426395939,0.0,0.0,0.01015228426395939,0.005076142131979695,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0,0.0,0.005076142131979695,0.025380710659898477,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027918781725888325,0.007614213197969543,0.0,0.0025380710659898475,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.027918781725888325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.02030456852791878,0.0,0.0,0.0025380710659898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01015228426395939,0.0025380710659898475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.0,0.01015228426395939,0.0
Ride It_lyrics.txt,0.0,0.002386634844868735,0.0,0.0,0.002386634844868735,0.0,0.0,0.0,0.0,0.0,0.0,0.00477326968973747,0.0,0.002386634844868735,0.0,0.0,0.0,0.04295942720763723,0.002386634844868735,0.00477326968973747,0.031026252983293555,0.00477326968973747,0.0,0.00477326968973747,0.00477326968973747,0.0,0.0,0.03818615751789976,0.0,0.0,0.0,0.0,0.0,0.021479713603818614,0.0,0.0,0.007159904534606206,0.0,0.0,0.0,0.0,0.0,0.0,0.002386634844868735,0.0,0.0,0.031026252983293555,0.0,0.0,0.002386634844868735,0.0,0.0,0.0,0.0,0.0,0.002386634844868735,0.0,0.0,0.0,0.002386634844868735,0.0,0.0,0.00477326968973747,0.007159904534606206,0.0,0.0,0.007159904534606206,0.0,0.0,0.0,0.0,0.00954653937947494,0.0,0.002386634844868735,0.0,0.0,0.00477326968973747,0.0,0.0,0.0,0.002386634844868735,0.0,0.0,0.0,0.0,0.0,0.0,0.002386634844868735,0.0,0.0,0.0,0.014319809069212411,0.02386634844868735,0.0,0.0,0.0,0.0,0.0,0.0,0.002386634844868735,0.0,0.002386634844868735,0.0,0.0,0.014319809069212411,0.007159904534606206,0.00477326968973747,0.016706443914081145,0.0,0.0,0.021479713603818614,0.0,0.00477326968973747,0.0,0.0,0.0,0.002386634844868735,0.002386634844868735,0.02386634844868735,0.011933174224343675,0.002386634844868735,0.00477326968973747,0.0,0.007159904534606206,0.0,0.00477326968973747,0.0,0.0,0.0,0.002386634844868735,0.007159904534606206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002386634844868735,0.00477326968973747,0.0,0.0,0.0,0.0,0.0,0.0,0.002386634844868735,0.02386634844868735,0.002386634844868735,0.0,0.0,0.0,0.0,0.0,0.00954653937947494,0.00477326968973747,0.00477326968973747,0.0,0.007159904534606206,0.002386634844868735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014319809069212411,0.0,0.002386634844868735,0.0,0.0,0.0,0.002386634844868735,0.031026252983293555,0.002386634844868735,0.031026252983293555,0.02386634844868735,0.0,0.0,0.0,0.002386634844868735,0.002386634844868735,0.0,0.0,0.002386634844868735,0.0,0.0,0.0,0.0,0.002386634844868735,0.0
Blinding Lights_lyrics.txt,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.036885245901639344,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.00819672131147541,0.0,0.0,0.045081967213114756,0.0,0.004098360655737705,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.012295081967213115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.020491803278688523,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.00819672131147541,0.0,0.0,0.004098360655737705,0.0,0.0,0.01639344262295082,0.02459016393442623,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.020491803278688523,0.0,0.0,0.0,0.0,0.012295081967213115,0.0,0.0,0.0,0.0,0.0,0.012295081967213115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.01639344262295082,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.0,0.0,0.00819672131147541,0.0,0.004098360655737705,0.020491803278688523,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.0
Love Me_lyrics.txt,0.001694915254237288,0.023728813559322035,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.003389830508474576,0.0,0.005084745762711864,0.0,0.0,0.0,0.010169491525423728,0.006779661016949152,0.001694915254237288,0.0,0.0,0.0,0.0,0.001694915254237288,0.0,0.0,0.003389830508474576,0.006779661016949152,0.00847457627118644,0.0,0.0,0.0,0.003389830508474576,0.006779661016949152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001694915254237288,0.00847457627118644,0.003389830508474576,0.005084745762711864,0.0,0.0,0.0,0.0,0.0,0.003389830508474576,0.0,0.0,0.001694915254237288,0.001694915254237288,0.0,0.001694915254237288,0.025423728813559324,0.0,0.001694915254237288,0.0,0.01694915254237288,0.0,0.005084745762711864,0.005084745762711864,0.001694915254237288,0.00847457627118644,0.001694915254237288,0.003389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.006779661016949152,0.0,0.0,0.0,0.0,0.0,0.001694915254237288,0.0,0.0,0.001694915254237288,0.006779661016949152,0.00847457627118644,0.030508474576271188,0.0,0.0,0.005084745762711864,0.001694915254237288,0.0,0.003389830508474576,0.0,0.0,0.005084745762711864,0.0,0.003389830508474576,0.001694915254237288,0.001694915254237288,0.0,0.010169491525423728,0.0,0.0,0.003389830508474576,0.0,0.001694915254237288,0.0,0.0,0.0,0.02711864406779661,0.001694915254237288,0.013559322033898305,0.001694915254237288,0.001694915254237288,0.0,0.0,0.006779661016949152,0.001694915254237288,0.006779661016949152,0.0,0.0,0.0,0.0288135593220339,0.0,0.001694915254237288,0.0,0.0,0.0,0.003389830508474576,0.0,0.0,0.005084745762711864,0.0,0.0,0.0,0.0,0.0,0.006779661016949152,0.003389830508474576,0.006779661016949152,0.006779661016949152,0.0,0.0,0.0,0.001694915254237288,0.00847457627118644,0.0,0.001694915254237288,0.011864406779661017,0.006779661016949152,0.0,0.0,0.003389830508474576,0.0,0.0,0.03728813559322034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006779661016949152,0.0,0.0,0.0,0.0,0.001694915254237288,0.003389830508474576,0.0,0.00847457627118644,0.0,0.001694915254237288,0.0,0.0,0.0,0.001694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.001694915254237288,0.0
I Don’t Wanna Live Forever (Fifty Shades Darker)_lyrics.txt,0.0,0.002652519893899204,0.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005305039787798408,0.0,0.0,0.0,0.0,0.007957559681697613,0.0,0.0,0.002652519893899204,0.0,0.0,0.0,0.007957559681697613,0.0,0.0,0.007957559681697613,0.0,0.005305039787798408,0.0,0.0,0.0,0.007957559681697613,0.0,0.0,0.0,0.002652519893899204,0.002652519893899204,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.002652519893899204,0.0,0.0,0.005305039787798408,0.0,0.0,0.0,0.0,0.0,0.042440318302387266,0.0,0.0,0.0,0.0,0.0,0.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.002652519893899204,0.0,0.0,0.002652519893899204,0.0,0.0,0.0,0.005305039787798408,0.050397877984084884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002652519893899204,0.010610079575596816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015915119363395226,0.0,0.0,0.007957559681697613,0.015915119363395226,0.0,0.0,0.0,0.0,0.002652519893899204,0.002652519893899204,0.007957559681697613,0.034482758620689655,0.0,0.0,0.0,0.03183023872679045,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007957559681697613,0.005305039787798408,0.0,0.0,0.0,0.0,0.013262599469496022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010610079575596816,0.0,0.0,0.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002652519893899204,0.0,0.0,0.002652519893899204,0.0,0.0,0.0,0.015915119363395226,0.0,0.002652519893899204,0.007957559681697613,0.0,0.0,0.0,0.0,0.0,0.002652519893899204,0.0,0.0,0.0,0.0,0.0,0.0,0.007957559681697613,0.0
Talking to the Moon_lyrics.txt,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039647577092511016,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.013215859030837005,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00881057268722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.00881057268722467,0.0,0.0,0.022026431718061675,0.0,0.0,0.0,0.013215859030837005,0.0,0.0,0.039647577092511016,0.0,0.0,0.0,0.0,0.00881057268722467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.039647577092511016,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.02643171806167401,0.0,0.0,0.004405286343612335,0.039647577092511016,0.0,0.0,0.0,0.00881057268722467,0.004405286343612335,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.013215859030837005,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.004405286343612335,0.013215859030837005,0.0,0.004405286343612335,0.0,0.0,0.0,0.004405286343612335,0.04405286343612335,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.00881057268722467,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00881057268722467,0.0,0.0,0.0,0.013215859030837005,0.0,0.0,0.00881057268722467,0.0,0.004405286343612335,0.0,0.0,0.004405286343612335,0.0,0.004405286343612335,0.0,0.0,0.0,0.0,0.0,0.0,0.004405286343612335
Please Don't Go_lyrics.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006688963210702341,0.0,0.0,0.023411371237458192,0.0,0.0,0.0,0.0,0.0,0.0,0.010033444816053512,0.0,0.0,0.016722408026755852,0.0,0.0,0.0,0.0,0.0,0.016722408026755852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020066889632107024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033444816053511705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016722408026755852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010033444816053512,0.010033444816053512,0.0,0.0,0.0,0.0,0.0,0.016722408026755852,0.0033444816053511705,0.0,0.0,0.0,0.0,0.0,0.0,0.016722408026755852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013377926421404682,0.0,0.0,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016722408026755852,0.0,0.0,0.0,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006688963210702341,0.0,0.0,0.0,0.033444816053511704,0.0033444816053511705,0.0,0.0,0.013377926421404682,0.0,0.0,0.016722408026755852,0.0,0.006688963210702341,0.0,0.0,0.0,0.0,0.006688963210702341,0.0,0.0,0.0,0.0,0.0,0.010033444816053512,0.0
Shape of You_lyrics.txt,0.0,0.03735632183908046,0.0,0.0014367816091954023,0.0014367816091954023,0.0,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,0.028735632183908046,0.0,0.0,0.005747126436781609,0.005747126436781609,0.0,0.0,0.021551724137931036,0.0,0.0,0.0,0.0,0.007183908045977011,0.0,0.0,0.0,0.0,0.0028735632183908046,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.005747126436781609,0.0,0.0014367816091954023,0.0,0.0,0.007183908045977011,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.02442528735632184,0.0,0.0,0.0,0.0,0.0,0.0,0.040229885057471264,0.004310344827586207,0.011494252873563218,0.0,0.0014367816091954023,0.0,0.0,0.0,0.0,0.007183908045977011,0.0014367816091954023,0.0,0.0014367816091954023,0.008620689655172414,0.005747126436781609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.0,0.008620689655172414,0.03879310344827586,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,0.0,0.0,0.0,0.0,0.007183908045977011,0.005747126436781609,0.0028735632183908046,0.004310344827586207,0.0,0.0,0.0,0.004310344827586207,0.0,0.0,0.0,0.005747126436781609,0.035919540229885055,0.008620689655172414,0.0,0.035919540229885055,0.0,0.0,0.0,0.005747126436781609,0.0,0.0028735632183908046,0.0,0.0,0.0,0.03879310344827586,0.0,0.0,0.0,0.0,0.0,0.0014367816091954023,0.0,0.0,0.004310344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028735632183908046,0.0,0.008620689655172414,0.0,0.01293103448275862,0.004310344827586207,0.004310344827586207,0.010057471264367816,0.0,0.007183908045977011,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.004310344827586207,0.0028735632183908046,0.0,0.0014367816091954023,0.004310344827586207,0.0,0.0028735632183908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014367816091954023,0.0,0.0,0.0,0.0,0.020114942528735632,0.0014367816091954023
Tick Tock (feat. 24kGoldn)_lyrics.txt,0.0,0.0022271714922048997,0.0,0.0,0.0022271714922048997,0.0,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0,0.0,0.0,0.0,0.026726057906458798,0.0,0.008908685968819599,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0,0.0022271714922048997,0.0,0.0022271714922048997,0.011135857461024499,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.004454342984409799,0.0,0.013363028953229399,0.0,0.0,0.004454342984409799,0.0,0.0066815144766146995,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0066815144766146995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004454342984409799,0.0,0.0,0.0066815144766146995,0.004454342984409799,0.0,0.004454342984409799,0.0,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.004454342984409799,0.004454342984409799,0.0022271714922048997,0.0022271714922048997,0.017817371937639197,0.0,0.0,0.0,0.013363028953229399,0.0066815144766146995,0.0,0.0,0.0,0.0,0.0,0.0066815144766146995,0.0066815144766146995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011135857461024499,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0,0.0,0.0,0.004454342984409799,0.0,0.0,0.0066815144766146995,0.004454342984409799,0.0,0.0,0.011135857461024499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013363028953229399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022271714922048997,0.0,0.0,0.0022271714922048997,0.0
