Category,Value
affection,0.0128885519332827
body,0.0072782410917361
children,0.0107657316148597
cold,0.0056103108415466
communication,0.0100075815011372
family,0.0083396512509476
friends,0.0175890826383623
giving,0.0071266110689916
hearing,0.0081880212282031
listen,0.0081880212282031
love,0.0165276724791508
movement,0.0043972706595905
music,0.002122820318423
negative_emotion,0.0159211523881728
nervousness,0.0040940106141015
night,0.0062168309325246
optimism,0.0153146322971948
pain,0.0078847611827141
party,0.004245640636846
positive_emotion,0.0184988627748294
shame,0.0057619408642911
speaking,0.0134950720242608
vacation,0.0059135708870356
violence,0.0063684609552691
youth,0.0083396512509476
