Category,Value
achievement,0.00041225779854335576
affection,0.012092895423938436
aggression,0.0021987082588978977
air_travel,0.0010993541294489488
alcohol,0.0012367733956300674
ancient,0.0001374192661811186
anger,0.0012367733956300674
animal,0.0015116119279923045
anonymity,0.0
anticipation,0.0
appearance,0.0010993541294489488
art,0.002336127525079016
attractive,0.00041225779854335576
banking,0.000687096330905593
beach,0.0021987082588978977
beauty,0.0001374192661811186
blue_collar_job,0.0001374192661811186
body,0.007283221107599286
breaking,0.004672255050158032
business,0.0035729009207090836
car,0.002748385323622372
celebration,0.001649031194173423
cheerfulness,0.0010993541294489488
childish,0.004259997251614677
children,0.006733544042874811
cleaning,0.0009619348632678302
clothing,0.0008245155970867115
cold,0.003985158719252439
college,0.0001374192661811186
communication,0.006733544042874811
competing,0.002336127525079016
computer,0.0024735467912601347
confusion,0.0010993541294489488
contentment,0.003710320186890202
cooking,0.00041225779854335576
crime,0.0012367733956300674
dance,0.003298062388346846
death,0.007008382575237049
deception,0.0019238697265356603
disappointment,0.0001374192661811186
disgust,0.0008245155970867115
dispute,0.0015116119279923045
divine,0.0035729009207090836
domestic_work,0.002336127525079016
dominant_heirarchical,0.0001374192661811186
dominant_personality,0.0
driving,0.0031606431221657275
eating,0.001649031194173423
economics,0.00041225779854335576
emotional,0.0017864504603545418
envy,0.003710320186890202
exasperation,0.0
exercise,0.00041225779854335576
exotic,0.002061288992716779
fabric,0.0005496770647244744
family,0.003985158719252439
farming,0.0001374192661811186
fashion,0.000687096330905593
fear,0.002748385323622372
feminine,0.0017864504603545418
fight,0.0026109660574412533
fire,0.003298062388346846
friends,0.013054830287206266
fun,0.0026109660574412533
furniture,0.0019238697265356603
gain,0.0001374192661811186
giving,0.004809674316339151
government,0.0
hate,0.004259997251614677
healing,0.003298062388346846
health,0.002061288992716779
hearing,0.008382575237048235
help,0.002336127525079016
heroic,0.00041225779854335576
hiking,0.0005496770647244744
hipster,0.00041225779854335576
home,0.0024735467912601347
horror,0.0024735467912601347
hygiene,0.00041225779854335576
independence,0.0
injury,0.005496770647244744
internet,0.0001374192661811186
irritability,0.0
journalism,0.0001374192661811186
joy,0.0009619348632678302
kill,0.002336127525079016
law,0.0002748385323622372
leader,0.0005496770647244744
legend,0.00041225779854335576
leisure,0.001374192661811186
liquid,0.0008245155970867115
listen,0.010443864229765013
love,0.01676515047409647
lust,0.0024735467912601347
magic,0.0005496770647244744
masculine,0.0001374192661811186
medical_emergency,0.001649031194173423
medieval,0.0
meeting,0.0017864504603545418
messaging,0.0008245155970867115
military,0.0001374192661811186
money,0.001374192661811186
monster,0.00041225779854335576
morning,0.003023223855984609
movement,0.007970317438504878
music,0.007558059639961523
musical,0.003710320186890202
negative_emotion,0.020887728459530026
neglect,0.0009619348632678302
negotiate,0.0001374192661811186
nervousness,0.003710320186890202
night,0.009344510100316065
noise,0.0024735467912601347
occupation,0.0001374192661811186
ocean,0.00041225779854335576
office,0.0005496770647244744
optimism,0.011818056891576199
order,0.0017864504603545418
pain,0.007558059639961523
party,0.004534835783976914
payment,0.0005496770647244744
pet,0.0019238697265356603
philosophy,0.0001374192661811186
phone,0.005496770647244744
plant,0.0012367733956300674
play,0.0028858045898034904
politeness,0.0
politics,0.0
poor,0.0001374192661811186
positive_emotion,0.015803215610828637
power,0.001649031194173423
pride,0.0009619348632678302
prison,0.0010993541294489488
programming,0.00041225779854335576
rage,0.0001374192661811186
reading,0.0021987082588978977
real_estate,0.00041225779854335576
religion,0.0001374192661811186
restaurant,0.00041225779854335576
ridicule,0.0
royalty,0.0001374192661811186
rural,0.0002748385323622372
sadness,0.0028858045898034904
sailing,0.00041225779854335576
school,0.0
science,0.0
sexual,0.0012367733956300674
shame,0.004672255050158032
shape_and_size,0.0038477394530713207
ship,0.0001374192661811186
shopping,0.0005496770647244744
sleep,0.00687096330905593
smell,0.0009619348632678302
social_media,0.0001374192661811186
sound,0.004122577985433558
speaking,0.00975676789885942
sports,0.0008245155970867115
stealing,0.0001374192661811186
strength,0.004397416517795795
suffering,0.006733544042874811
superhero,0.0
surprise,0.0
swearing_terms,0.004397416517795795
swimming,0.0001374192661811186
sympathy,0.0002748385323622372
technology,0.0005496770647244744
terrorism,0.0001374192661811186
timidity,0.0008245155970867115
tool,0.0002748385323622372
torment,0.000687096330905593
tourism,0.0001374192661811186
toy,0.001649031194173423
traveling,0.003435481654527965
trust,0.0017864504603545418
ugliness,0.0
urban,0.0002748385323622372
vacation,0.005909028445788099
valuable,0.00041225779854335576
vehicle,0.0010993541294489488
violence,0.005496770647244744
war,0.0026109660574412533
warmth,0.002061288992716779
water,0.0005496770647244744
weakness,0.001649031194173423
wealthy,0.0002748385323622372
weapon,0.0021987082588978977
weather,0.0010993541294489488
wedding,0.00041225779854335576
white_collar_job,0.0001374192661811186
work,0.0009619348632678302
worship,0.0001374192661811186
writing,0.0008245155970867115
youth,0.003435481654527965
zest,0.00041225779854335576
