Category,Value
affection,0.015489384430498
body,0.0085458672719989
children,0.0101482173854987
cold,0.0034717585792495
communication,0.0050741086927493
family,0.0081452797436239
friends,0.0208305514754973
giving,0.0050741086927493
hearing,0.0034717585792495
listen,0.0049405795166243
love,0.0204299639471224
movement,0.0062758712778742
music,0.0048070503404993
negative_emotion,0.0166911470156229
nervousness,0.0032047002269995
night,0.0096141006809987
optimism,0.0160235011349979
pain,0.0064094004539991
party,0.007210575510749
positive_emotion,0.0202964347709974
shame,0.0057417545733742
speaking,0.0064094004539991
vacation,0.0064094004539991
violence,0.0054746962211243
youth,0.0064094004539991
