Category,Value
affection,0.0164032209961228
body,0.0077542499254399
children,0.011482254697286
cold,0.0052192066805845
communication,0.0058156874440799
family,0.0034297643900984
friends,0.0275872353116612
giving,0.0071577691619445
hearing,0.0025350432448553
listen,0.002833283626603
love,0.0208768267223382
movement,0.0044736057262153
music,0.0032806441992245
negative_emotion,0.011482254697286
nervousness,0.0026841634357291
night,0.0087980912615568
optimism,0.0211750671040858
pain,0.0053683268714583
party,0.0089472114524306
positive_emotion,0.0268416343572919
shame,0.0035788845809722
speaking,0.0101401729794214
vacation,0.0062630480167014
violence,0.0041753653444676
youth,0.0074560095436922
