Category,Value
affection,0.0109806313863047
body,0.0089980173859996
children,0.0097605612322708
cold,0.0076254384627116
communication,0.0038127192313558
family,0.0068628946164404
friends,0.0147933506176605
giving,0.0073204209242031
hearing,0.0038127192313558
listen,0.0067103858471862
love,0.0173859996949824
movement,0.0050327893853896
music,0.0054903156931523
negative_emotion,0.0128107366173554
nervousness,0.00793045600122
night,0.0048802806161354
optimism,0.0118956840018301
pain,0.0093030349245081
party,0.0054903156931523
positive_emotion,0.0154033856946774
shame,0.0076254384627116
speaking,0.0071679121549489
vacation,0.0061003507701692
violence,0.0103705963092877
youth,0.0096080524630166
