Category,Value
achievement,0.0004331504475887958
affection,0.018192318798729425
aggression,0.00028876696505919725
air_travel,0.0
alcohol,0.0027432861680623736
ancient,0.00028876696505919725
anger,0.0005775339301183945
animal,0.0004331504475887958
anonymity,0.0
anticipation,0.00014438348252959862
appearance,0.0010106843777071904
art,0.0028876696505919725
attractive,0.0031764366156511693
banking,0.0004331504475887958
beach,0.0015882183078255846
beauty,0.002165752237943979
blue_collar_job,0.0004331504475887958
body,0.005630955818654346
breaking,0.005053421888535951
business,0.0051978053710655505
car,0.0007219174126479931
celebration,0.003320820098180768
cheerfulness,0.0
childish,0.005775339301183945
children,0.01573779959572625
cleaning,0.0
clothing,0.0020213687554143807
cold,0.0027432861680623736
college,0.0
communication,0.010684377707190298
competing,0.0005775339301183945
computer,0.0
confusion,0.0008663008951775916
contentment,0.0015882183078255846
cooking,0.0012994513427663876
crime,0.0010106843777071904
dance,0.003032053133121571
death,0.0034652035807103665
deception,0.0007219174126479931
disappointment,0.00028876696505919725
disgust,0.0004331504475887958
dispute,0.002165752237943979
divine,0.0008663008951775916
domestic_work,0.0025989026855327752
dominant_heirarchical,0.00014438348252959862
dominant_personality,0.00014438348252959862
driving,0.0014438348252959862
eating,0.003753970545769564
economics,0.0008663008951775916
emotional,0.0015882183078255846
envy,0.0015882183078255846
exasperation,0.0
exercise,0.0
exotic,0.00014438348252959862
fabric,0.0012994513427663876
family,0.009240542881894312
farming,0.00028876696505919725
fashion,0.0017326017903551833
fear,0.001155067860236789
feminine,0.004764654923476754
fight,0.0005775339301183945
fire,0.004764654923476754
friends,0.02382327461738377
fun,0.0034652035807103665
furniture,0.0020213687554143807
gain,0.00014438348252959862
giving,0.006064106266243142
government,0.00014438348252959862
hate,0.0020213687554143807
healing,0.001155067860236789
health,0.00028876696505919725
hearing,0.007796708056598325
help,0.002165752237943979
heroic,0.0005775339301183945
hiking,0.0007219174126479931
hipster,0.0008663008951775916
home,0.0038983540282991626
horror,0.0007219174126479931
hygiene,0.0004331504475887958
independence,0.0
injury,0.007652324574068727
internet,0.0
irritability,0.0
journalism,0.0012994513427663876
joy,0.00014438348252959862
kill,0.0007219174126479931
law,0.00014438348252959862
leader,0.0
legend,0.00014438348252959862
leisure,0.0014438348252959862
liquid,0.0024545192030031764
listen,0.010973144672249495
love,0.020502454519203003
lust,0.0008663008951775916
magic,0.00028876696505919725
masculine,0.0020213687554143807
medical_emergency,0.00028876696505919725
medieval,0.00014438348252959862
meeting,0.002310135720473578
messaging,0.001155067860236789
military,0.0
money,0.0012994513427663876
monster,0.0004331504475887958
morning,0.002310135720473578
movement,0.005630955818654346
music,0.006064106266243142
musical,0.002310135720473578
negative_emotion,0.013283280392723073
neglect,0.0004331504475887958
negotiate,0.0
nervousness,0.001876985272884782
night,0.01155067860236789
noise,0.0034652035807103665
occupation,0.0004331504475887958
ocean,0.001155067860236789
office,0.00014438348252959862
optimism,0.01747040138608143
order,0.0015882183078255846
pain,0.005775339301183945
party,0.005486572336124747
payment,0.0004331504475887958
pet,0.0007219174126479931
philosophy,0.00028876696505919725
phone,0.006641640196361536
plant,0.00028876696505919725
play,0.002310135720473578
politeness,0.00028876696505919725
politics,0.0
poor,0.0007219174126479931
positive_emotion,0.02194628934449899
power,0.001155067860236789
pride,0.0
prison,0.00028876696505919725
programming,0.0
rage,0.0
reading,0.0014438348252959862
real_estate,0.0004331504475887958
religion,0.0
restaurant,0.001876985272884782
ridicule,0.0005775339301183945
royalty,0.0007219174126479931
rural,0.0007219174126479931
sadness,0.001155067860236789
sailing,0.00014438348252959862
school,0.00014438348252959862
science,0.0
sexual,0.0012994513427663876
shame,0.0036095870632399654
shape_and_size,0.0051978053710655505
ship,0.0
shopping,0.001155067860236789
sleep,0.006352873231302339
smell,0.0017326017903551833
social_media,0.0010106843777071904
sound,0.004475887958417557
speaking,0.015449032630667051
sports,0.0005775339301183945
stealing,0.0005775339301183945
strength,0.003032053133121571
suffering,0.005775339301183945
superhero,0.0
surprise,0.00014438348252959862
swearing_terms,0.0040427375108287615
swimming,0.001155067860236789
sympathy,0.00014438348252959862
technology,0.0
terrorism,0.0
timidity,0.00028876696505919725
tool,0.0
torment,0.0010106843777071904
tourism,0.00014438348252959862
toy,0.0010106843777071904
traveling,0.0027432861680623736
trust,0.007796708056598325
ugliness,0.00014438348252959862
urban,0.0004331504475887958
vacation,0.007796708056598325
valuable,0.0005775339301183945
vehicle,0.0004331504475887958
violence,0.00418712099335836
war,0.00014438348252959862
warmth,0.004331504475887958
water,0.0012994513427663876
weakness,0.0014438348252959862
wealthy,0.0004331504475887958
weapon,0.0025989026855327752
weather,0.001155067860236789
wedding,0.0020213687554143807
white_collar_job,0.0004331504475887958
work,0.0008663008951775916
worship,0.0
writing,0.0020213687554143807
youth,0.009962460294542305
zest,0.00028876696505919725
