Category,Value
achievement,0.0003272251308900524
affection,0.008344240837696335
aggression,0.0013089005235602095
air_travel,0.0004908376963350785
alcohol,0.0021269633507853404
ancient,0.0004908376963350785
anger,0.0013089005235602095
animal,0.0008180628272251309
anonymity,0.0
anticipation,0.0003272251308900524
appearance,0.0014725130890052356
art,0.0006544502617801048
attractive,0.004744764397905759
banking,0.0013089005235602095
beach,0.0021269633507853404
beauty,0.004090314136125654
blue_collar_job,0.0
body,0.010143979057591623
breaking,0.0068717277486911
business,0.0011452879581151832
car,0.003108638743455497
celebration,0.0004908376963350785
cheerfulness,0.0003272251308900524
childish,0.0016361256544502618
children,0.007198952879581152
cleaning,0.0022905759162303663
clothing,0.0021269633507853404
cold,0.005071989528795812
college,0.0008180628272251309
communication,0.008835078534031414
competing,0.0004908376963350785
computer,0.0024541884816753927
confusion,0.0
contentment,0.003108638743455497
cooking,0.0011452879581151832
crime,0.0006544502617801048
dance,0.0006544502617801048
death,0.007853403141361256
deception,0.001963350785340314
disappointment,0.0008180628272251309
disgust,0.0004908376963350785
dispute,0.003926701570680628
divine,0.0014725130890052356
domestic_work,0.0032722513089005235
dominant_heirarchical,0.0
dominant_personality,0.0
driving,0.004253926701570681
eating,0.0011452879581151832
economics,0.0004908376963350785
emotional,0.0029450261780104713
envy,0.0008180628272251309
exasperation,0.0
exercise,0.0003272251308900524
exotic,0.0
fabric,0.000981675392670157
family,0.006217277486910994
farming,0.0004908376963350785
fashion,0.0006544502617801048
fear,0.0021269633507853404
feminine,0.004253926701570681
fight,0.001799738219895288
fire,0.004090314136125654
friends,0.009980366492146597
fun,0.0004908376963350785
furniture,0.0014725130890052356
gain,0.0
giving,0.003926701570680628
government,0.0
hate,0.002617801047120419
healing,0.002617801047120419
health,0.0001636125654450262
hearing,0.006380890052356021
help,0.001799738219895288
heroic,0.0011452879581151832
hiking,0.0003272251308900524
hipster,0.0001636125654450262
home,0.003599476439790576
horror,0.0006544502617801048
hygiene,0.001963350785340314
independence,0.0
injury,0.006380890052356021
internet,0.0001636125654450262
irritability,0.0
journalism,0.0006544502617801048
joy,0.0003272251308900524
kill,0.0006544502617801048
law,0.0003272251308900524
leader,0.0003272251308900524
legend,0.0003272251308900524
leisure,0.0006544502617801048
liquid,0.0014725130890052356
listen,0.008017015706806283
love,0.011780104712041885
lust,0.0003272251308900524
magic,0.0001636125654450262
masculine,0.0021269633507853404
medical_emergency,0.0001636125654450262
medieval,0.0001636125654450262
meeting,0.003108638743455497
messaging,0.000981675392670157
military,0.0001636125654450262
money,0.004581151832460733
monster,0.0
morning,0.0011452879581151832
movement,0.00556282722513089
music,0.001963350785340314
musical,0.0004908376963350785
negative_emotion,0.013089005235602094
neglect,0.0003272251308900524
negotiate,0.0
nervousness,0.003926701570680628
night,0.011780104712041885
noise,0.0006544502617801048
occupation,0.0
ocean,0.0004908376963350785
office,0.0006544502617801048
optimism,0.01030759162303665
order,0.0006544502617801048
pain,0.008180628272251309
party,0.0024541884816753927
payment,0.0008180628272251309
pet,0.0022905759162303663
philosophy,0.0001636125654450262
phone,0.00556282722513089
plant,0.0001636125654450262
play,0.0014725130890052356
politeness,0.0
politics,0.0
poor,0.0001636125654450262
positive_emotion,0.01407068062827225
power,0.0004908376963350785
pride,0.0001636125654450262
prison,0.0011452879581151832
programming,0.0001636125654450262
rage,0.0006544502617801048
reading,0.0014725130890052356
real_estate,0.0003272251308900524
religion,0.0004908376963350785
restaurant,0.0006544502617801048
ridicule,0.0004908376963350785
royalty,0.0
rural,0.0001636125654450262
sadness,0.0016361256544502618
sailing,0.0006544502617801048
school,0.0014725130890052356
science,0.0008180628272251309
sexual,0.0013089005235602095
shame,0.005726439790575916
shape_and_size,0.0011452879581151832
ship,0.0006544502617801048
shopping,0.0003272251308900524
sleep,0.0029450261780104713
smell,0.000981675392670157
social_media,0.0008180628272251309
sound,0.0013089005235602095
speaking,0.012761780104712041
sports,0.0011452879581151832
stealing,0.0004908376963350785
strength,0.0011452879581151832
suffering,0.003763089005235602
superhero,0.0
surprise,0.0
swearing_terms,0.007035340314136125
swimming,0.0011452879581151832
sympathy,0.0004908376963350785
technology,0.0003272251308900524
terrorism,0.0
timidity,0.0008180628272251309
tool,0.0
torment,0.0006544502617801048
tourism,0.0
toy,0.000981675392670157
traveling,0.004744764397905759
trust,0.002781413612565445
ugliness,0.0
urban,0.0001636125654450262
vacation,0.004908376963350785
valuable,0.0008180628272251309
vehicle,0.0024541884816753927
violence,0.009162303664921465
war,0.0004908376963350785
warmth,0.004744764397905759
water,0.000981675392670157
weakness,0.0013089005235602095
wealthy,0.0003272251308900524
weapon,0.001799738219895288
weather,0.004744764397905759
wedding,0.0006544502617801048
white_collar_job,0.0
work,0.0003272251308900524
worship,0.0006544502617801048
writing,0.0013089005235602095
youth,0.004581151832460733
zest,0.0001636125654450262
